resume_id,name,email,phone,age,education,university,graduation_year,total_experience,job_history,skills,certifications,projects,last_job_title,last_company,summary,location,languages,is_relevant
86188b8b-56a1-4bcf-864f-8f1a8778bf72,Anthony Hernandez,stephenrios@example.org,(767)776-9794x99777,59,Associate Degree,Liberty College,2021,35,"[{'title': 'BI Developer', 'duration': 3, 'company': 'Taylor, Mcbride and Bowman'}, {'title': 'Security Specialist', 'duration': 32, 'company': 'Rogers and Sons'}]","Python, JavaScript, SQL, NoSQL, AWS, Azure, Docker, React, Angular, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving, Creativity",Yes,5,BI Developer,"Taylor, Mcbride and Bowman","Minute knowledge image door above then.
Pull base contain use image only. Congress school represent by. Shake official onto help page first middle.
Nature visit clearly collection reflect determine pay. History region out would protect notice. I as that manage site risk.",South Lesliemouth,English,0
c645cee1-23de-4216-a350-94d51befc01e,Shawn Espinoza,stevenwilliams@example.org,001-669-282-9644x81960,26,Bachelor's Degree,State University,2011,2,"[{'title': 'Backend Developer', 'duration': 2, 'company': 'Montoya Ltd'}]","Python, JavaScript, C++, SQL, Azure, Docker, Angular, Data Analysis, Spark, Hadoop, Communication, Teamwork, Leadership, Time Management, Creativity",Yes,1,Backend Developer,Montoya Ltd,"Economy administration effort west total offer. Individual to occur product those peace.
Accept receive community agree perhaps. Expert think later.
Especially improve opportunity true forget subject. She though language manager space.",South Anthony,English,0
f60b8c27-36cf-4dce-b9c8-9fb91138f90a,Robert Hernandez,susan48@example.net,(676)209-1355x5427,32,Bachelor's Degree,Polytechnic Institute,2009,9,"[{'title': 'Systems Administrator', 'duration': 9, 'company': 'Lozano-White'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Docker, Angular, Data Analysis, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management",Yes,1,Systems Administrator,Lozano-White,"Man office box these than tonight. Tough white be long.
Although cause maybe put laugh east.
Who positive already modern clear hope my. Figure single firm start run watch of. None tend policy some customer subject man.
Bring positive unit quickly focus type. Magazine player politics necessary.",Schwartzport,"English, Spanish",1
81e61468-2347-466f-9298-a5dd8ccfafe6,Angela Haney,stephanie57@example.net,(874)752-1963,38,Bachelor's Degree,Metropolitan University,2023,0,[],"Python, Java, JavaScript, C++, SQL, AWS, Docker, Kubernetes, React, Angular, Machine Learning, TensorFlow, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,14,N/A,N/A,"Statement focus threat then under fall. Effect if stay skin issue.
Way election none.
Carry race black. Human class so spring. Away argue technology treat age care plan. Public try this tax.
Like themselves economy little hope ten. He interesting person old.",Christophershire,"English, French",0
37191594-1e0a-47b0-af82-8e12e27dc480,Jill Bray,jonesjulie@example.com,+1-579-686-4782,23,Bachelor's Degree,Metropolitan University,2024,0,[],"Python, Java, JavaScript, C++, SQL, Kubernetes, React, Angular, Machine Learning, Data Analysis, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,8,N/A,N/A,"Many our yourself ahead practice star become. Law throw establish question.
After management ask world play we. Hard painting raise worker marriage lead I. Everybody Mrs economy single page hour identify. Have thought though.",West Mary,English,0
a255cb95-c130-4d50-83de-f58693576411,Natalie Johnson,fperez@example.org,001-321-432-2047x74623,51,Bachelor's Degree,City College,2018,28,"[{'title': 'Backend Developer', 'duration': 14, 'company': 'Daniels Inc'}, {'title': 'Project Manager', 'duration': 13, 'company': 'Harris-Johnson'}, {'title': 'Data Scientist', 'duration': 1, 'company': 'Morton-Murray'}]","Python, JavaScript, SQL, NoSQL, AWS, Azure, Kubernetes, Angular, Machine Learning, Data Analysis, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,8,Backend Developer,Daniels Inc,"Between money magazine effort grow bit west.
Still force test PM rest. Item far tax beyond. Gun teacher time give modern inside light.
Then structure other treatment training month small such. Page project perhaps church song consumer difficult action. Day represent difference half themselves sort.",Jamesburgh,"English, Chinese",1
73a55f6e-7d08-44db-a5de-97dbca6df5fe,Scott Proctor,erica73@example.com,001-323-514-3621,34,Associate Degree,State University,2018,2,"[{'title': 'Security Specialist', 'duration': 2, 'company': 'Schmidt-Rodriguez'}]","Python, Java, C++, SQL, NoSQL, AWS, React, Angular, Machine Learning, Data Analysis, PyTorch, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Creativity",No,0,Security Specialist,Schmidt-Rodriguez,"Specific teach and course hotel need. Prevent order out billion. Choose care budget building member.
Maintain resource everybody. Personal nearly crime few customer young. Under item dog.
Throw study at away image. They believe deep seem though. Official TV near such else. Sometimes say goal.",Jasmineport,"English, Chinese",0
5037ea31-3ae5-4b58-8162-17b3dbd9daf6,Christine Krueger,benjamin96@example.net,529-947-7472x288,51,Bachelor's Degree,Polytechnic Institute,2012,23,"[{'title': 'Project Manager', 'duration': 23, 'company': 'Shepherd, Gibson and Edwards'}]","Python, Java, JavaScript, C++, SQL, AWS, Docker, Kubernetes, React, Machine Learning, Data Analysis, Spark, Communication, Leadership, Problem Solving, Time Management, Creativity",Yes,11,Project Manager,"Shepherd, Gibson and Edwards","Thus stop place authority difference. Owner final knowledge.
Year agree fine address. Pm wonder goal. Black part cost explain pretty.
Person game nice now this. Street particularly know once modern car television. Movie majority debate process.",Benjaminfurt,"English, Chinese",1
8f2e68d9-cfc7-4c2a-b9fc-c322720419e8,Matthew Bean,christinacruz@example.net,4594194762,52,Master's Degree,State University,2006,29,"[{'title': 'QA Engineer', 'duration': 25, 'company': 'Smith Group'}, {'title': 'Frontend Developer', 'duration': 4, 'company': 'Jacobs PLC'}]","Python, JavaScript, C++, SQL, NoSQL, AWS, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, Spark, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,10,QA Engineer,Smith Group,"Similar lot generation practice edge special commercial record. Surface put interesting. Price another travel while.
Budget stay high until art contain hospital financial. None exactly information sort next week team itself. Way line however gas him lay crime after.",Reynoldsshire,"English, Spanish",1
f466566c-bed5-4d5a-85a5-0ad0fc10215a,Christopher Robinson,bharrison@example.com,+1-332-822-9062x4357,26,Master's Degree,Global University,2018,3,"[{'title': 'Backend Developer', 'duration': 3, 'company': 'Jenkins, George and Romero'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Azure, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, PyTorch, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,0,Backend Developer,"Jenkins, George and Romero","Near management feeling sure. Whose foreign way hold enjoy owner.
Capital school ball. Answer official quickly production on away rich. Window indicate voice young. Push network itself once.",North Heather,"English, Spanish",0
fcf92f23-7fd0-4e26-bdeb-256da820a633,Christina Perez,jeffery11@example.net,5762602130,51,Associate Degree,Mountain State College,2015,10,"[{'title': 'Security Specialist', 'duration': 10, 'company': 'Skinner Inc'}]","Python, JavaScript, C++, SQL, NoSQL, AWS, Docker, Kubernetes, Angular, Machine Learning, Data Analysis, Communication, Teamwork, Leadership, Time Management, Creativity",No,13,Security Specialist,Skinner Inc,"Close fact away almost value senior. Anyone experience huge night. Much usually customer ago newspaper.
Practice into home commercial movie right stage. May heart fast wrong. Act black threat subject rest leg.
There range performance chair gun born. Long all dream trip particular everybody.",Whitneyside,"English, Spanish",0
284f56ae-e95d-4ee6-8b5c-1a8e78fb25c7,Desiree Kennedy,agregory@example.com,+1-522-273-0533x260,44,Bachelor's Degree,Metropolitan University,2002,20,"[{'title': 'Data Scientist', 'duration': 11, 'company': 'Robbins-Rodriguez'}, {'title': 'Product Manager', 'duration': 9, 'company': 'Curtis, Miller and Garcia'}]","Python, Java, JavaScript, C++, SQL, NoSQL, React, Machine Learning, Spark, Communication, Teamwork, Leadership, Problem Solving, Time Management",Yes,12,Data Scientist,Robbins-Rodriguez,"Detail single deep enter rest. True fight front stock despite prove new today.
Trip teach film especially particularly form. Five argue film present smile try. Vote difficult road the for every.
Body wind back sea professor game toward. Agreement thank statement former world close play similar.",Smithbury,"English, Chinese",1
4700af4f-1c61-4a3b-bf2a-cc0117adb94c,Robin Owens,susanfuller@example.com,943-504-9049x1605,44,Bachelor's Degree,Metropolitan University,2012,9,"[{'title': 'ML Engineer', 'duration': 9, 'company': 'Haley-Smith'}]","Python, Java, JavaScript, NoSQL, Azure, Docker, React, Data Analysis, TensorFlow, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Creativity",Yes,14,ML Engineer,Haley-Smith,"Crime them contain speak they lay finally. Rock relate agreement.
Worry them in field. Likely good avoid yes seat official reduce. Ability fight treatment reveal officer opportunity war.
True son alone government purpose. Threat him ball give prevent pass.",Port Mary,English,0
5659de78-489d-4ffd-919a-3f54e64ee497,Daniel Lewis,novakdanielle@example.org,8017650026,57,Associate Degree,Tech Institute,2007,34,"[{'title': 'ML Engineer', 'duration': 25, 'company': 'Dawson, Morgan and Davidson'}, {'title': 'QA Engineer', 'duration': 2, 'company': 'Garcia-Stevens'}, {'title': 'Data Scientist', 'duration': 6, 'company': 'Smith Group'}, {'title': 'CTO', 'duration': 1, 'company': 'Reeves, Fernandez and Morris'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Azure, Docker, React, Machine Learning, Data Analysis, TensorFlow, PyTorch, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,9,ML Engineer,"Dawson, Morgan and Davidson","Notice in order deep resource sound. Degree large have it. Look four chair protect suggest fly.
Nature nature start easy.
Include space part opportunity. Force manager today agreement my single. Enough several key main here.",Port Abigail,"English, French",0
8590caa7-23a0-4f67-ae15-7c422a774781,Carmen Murray,samanthahughes@example.net,382.329.1475x927,56,Bachelor's Degree,State University,2006,27,"[{'title': 'Full Stack Developer', 'duration': 24, 'company': 'Hill, Estrada and Henderson'}, {'title': 'CTO', 'duration': 3, 'company': 'Boyer LLC'}]","Python, JavaScript, C++, SQL, AWS, Docker, React, Angular, Machine Learning, Data Analysis, TensorFlow, Hadoop, Communication, Teamwork, Problem Solving, Time Management",No,6,Full Stack Developer,"Hill, Estrada and Henderson","Set capital among boy money. Foot century visit whole. Describe artist sometimes budget property.
Magazine dream charge place south wonder result. Cell be assume movement suggest.
Hope position himself she difference public teacher possible.",Johnsonborough,"English, Spanish",1
37dc0911-0a0c-4c0a-b623-3a76796074e7,Mr. Joshua Bauer,sandra29@example.org,(582)813-1290x2042,21,Master's Degree,Oceanview University,2020,0,[],"Python, Java, C++, SQL, NoSQL, Docker, Data Analysis, TensorFlow, Hadoop, Communication, Teamwork, Problem Solving, Creativity",No,2,N/A,N/A,"Court voice expect analysis upon kid ago. Recent security teach option writer decision different. Play agree suggest through rise.
Direction build shake assume camera when. Structure human institution receive get people realize.",New Ethanview,"English, French",0
7d5b423a-7d46-4562-b78e-6b242b8ed2a0,John Wright,bakerryan@example.com,(714)615-6430x5058,47,Bachelor's Degree,Global University,1999,22,"[{'title': 'Security Specialist', 'duration': 18, 'company': 'Perry-Duran'}, {'title': 'Backend Developer', 'duration': 4, 'company': 'Cooley-Garcia'}]","Python, Java, JavaScript, SQL, NoSQL, AWS, Azure, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,14,Security Specialist,Perry-Duran,"Affect television meet major build institution. Pattern behind method just fill church.
Thank short issue else create future.
North present real. Chance interesting perform phone current. Shake cut work bank realize all wife.",Ibarraside,"English, Spanish",1
2be9f0f5-e1aa-4238-a52c-35727d6243ff,Miguel Jackson,jshah@example.com,(209)642-1873,34,Master's Degree,Mountain State College,2011,10,"[{'title': 'CTO', 'duration': 10, 'company': 'Patterson, Villa and Walker'}]","Python, JavaScript, C++, SQL, NoSQL, AWS, Azure, React, Angular, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving, Creativity",No,10,CTO,"Patterson, Villa and Walker","Decade player different Congress south tree capital. Important Congress likely film.
Light more within city easy. I suffer door position. Himself American rather wall list before.",Craigport,"English, Spanish",1
90a12b5f-af80-4e8d-92f0-897bb35ba651,Douglas Garcia,rrivera@example.net,559-760-0884x1726,50,Bachelor's Degree,Metropolitan University,2017,27,"[{'title': 'CTO', 'duration': 7, 'company': 'Watson Group'}, {'title': 'QA Engineer', 'duration': 12, 'company': 'Berg-Barry'}, {'title': 'Engineering Manager', 'duration': 6, 'company': 'Lewis, Williams and Patel'}, {'title': 'BI Developer', 'duration': 2, 'company': 'Hughes Inc'}]","Python, Java, JavaScript, C++, SQL, AWS, Docker, Kubernetes, React, Data Analysis, TensorFlow, PyTorch, Spark, Communication, Teamwork, Leadership, Problem Solving, Creativity",Yes,11,CTO,Watson Group,"Evening need small personal. Worry else matter yeah.
Star move hour various cut week position. Plan play common major.
Door so house house page. Represent ball sound military age end.",Jasmineborough,"English, Chinese",1
ae7cbf54-d90c-4b9a-adff-37d7b8d3f8c3,Justin Pierce,jennifer19@example.com,761.211.3861x29554,37,Associate Degree,National University,2019,13,"[{'title': 'Engineering Manager', 'duration': 11, 'company': 'Baker-Luna'}, {'title': 'Data Analyst', 'duration': 2, 'company': 'Thompson, Clark and Durham'}]","Python, Java, SQL, NoSQL, AWS, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,4,Engineering Manager,Baker-Luna,"Past left western including.
Than others safe thus foreign. Worry without require threat one expert also. Address effort moment this whom. Me tree start discuss he machine news accept.",Port Eric,"English, Chinese",0
359b9625-9615-466c-a265-a8727f5cd6ee,Scott Harmon,harpercynthia@example.com,3806078686,22,Associate Degree,Tech Institute,2013,0,[],"Python, Java, JavaScript, AWS, React, TensorFlow, PyTorch, Spark, Hadoop, Communication, Problem Solving, Creativity",No,0,N/A,N/A,"Read policy computer apply central quickly our. Special assume business wrong pay left.
Door skin authority office simple care particular purpose. Street window remain American move.
Season my decade southern trip defense go. Radio tough check national follow table executive last.",North Denise,"English, Chinese",0
6ead6476-8ed1-42df-9ea3-5a0f97081521,Amanda Fuentes DDS,kennethcardenas@example.org,001-481-417-8942,35,Bachelor's Degree,Global University,2019,12,"[{'title': 'Backend Developer', 'duration': 12, 'company': 'Miller PLC'}]","Python, Java, JavaScript, SQL, NoSQL, AWS, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Hadoop, Communication, Teamwork, Leadership, Creativity",No,11,Backend Developer,Miller PLC,"Agency center whether. During still others different suffer.
Its add through research thought stop this. Tough clearly whole long quickly doctor whole. Team power doctor home.",South Nicholas,"English, French",1
225a18ef-26fd-43d4-9cb5-fe798acb6f74,Patrick Jones,dnewton@example.com,001-322-708-4393x34443,25,Bachelor's Degree,Tech Institute,2005,0,[],"Python, Java, C++, SQL, AWS, Azure, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,5,N/A,N/A,"Staff to industry. Term card way big bar there close.
Management audience laugh feel.
Certain star often line executive marriage these. As long break discover. Let save citizen.
Under close line recently. Major drug worker meet attorney sign everyone. Simple far house police quality.",Kelseymouth,English,0
25406062-b15c-4c52-a37b-7fd1cc089267,Susan Mcmahon,elizabethperez@example.net,909-603-2387,26,Bachelor's Degree,Tech Institute,2021,2,"[{'title': 'Frontend Developer', 'duration': 2, 'company': 'Weeks-Chandler'}]","Python, Java, SQL, Docker, React, Angular, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,9,Frontend Developer,Weeks-Chandler,"Education admit so relate recent still study glass. Light find bed first article chair. At special debate sport.
Walk a but have guy. Pick whose hand green.
Quality debate actually expert. Later physical skin option important. After least lead they central.",Frederickmouth,"English, Spanish",0
0464a455-0823-4eac-a402-634c9397d3ec,Tina Harris,bbailey@example.com,+1-375-442-6345,28,Associate Degree,State University,2009,5,"[{'title': 'QA Engineer', 'duration': 3, 'company': 'Brown Group'}, {'title': 'Product Manager', 'duration': 1, 'company': 'Casey, Woodard and Blackburn'}, {'title': 'Backend Developer', 'duration': 1, 'company': 'White Ltd'}]","Python, Java, JavaScript, SQL, Docker, Kubernetes, React, Machine Learning, Data Analysis, PyTorch, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,12,QA Engineer,Brown Group,"Push trade increase price. Drive threat store drug five environmental movie.
Fish item animal deep argue. Together state else often look pressure.
Center experience run least ground Democrat movie. Benefit air until research animal human director fill.",Pruittshire,English,0
d8ceefb3-e560-49f4-b8f5-8a75facbe250,Randy Green,hjames@example.org,770-968-3311x592,52,Master's Degree,Polytechnic Institute,1999,24,"[{'title': 'QA Engineer', 'duration': 2, 'company': 'Gray PLC'}, {'title': 'ML Engineer', 'duration': 12, 'company': 'Heath-Mckinney'}, {'title': 'Backend Developer', 'duration': 7, 'company': 'Lewis-Logan'}, {'title': 'BI Developer', 'duration': 3, 'company': 'Smith, Gordon and Miller'}]","Python, Java, JavaScript, C++, SQL, AWS, Docker, Kubernetes, React, Angular, Data Analysis, TensorFlow, PyTorch, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,4,QA Engineer,Gray PLC,"Second seek school face herself. Tv tonight nearly turn receive lay involve. Car sea line recognize body ahead foot.
Deep part bill drop executive me. Eight keep born thousand economy information teach. Board training image must until field.
Oil edge serious something.",Martinchester,"English, French",0
06837e90-bdf2-4383-8516-d203f9b79c05,James Mclaughlin,xconrad@example.com,+1-618-596-9449x7167,20,High School,N/A,2006,0,[],"Java, C++, SQL, NoSQL, AWS, React, Machine Learning, Data Analysis, PyTorch, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,13,N/A,N/A,"Television color not anyone car she. Instead ahead their century hit writer.
Home police affect sit thus medical. Choose view less let real any.
Than among subject read authority clear. Message suddenly color tough. Behavior evening teach big. Spend agent opportunity decade.",Bentonhaven,"English, Spanish",0
b7e37c98-d2cf-471f-a859-1d7ba9e8ffec,Erica Lynch,cynthiablankenship@example.net,211.544.9976,47,Bachelor's Degree,National University,2020,24,"[{'title': 'Frontend Developer', 'duration': 9, 'company': 'Lyons, Hood and Russell'}, {'title': 'DevOps Engineer', 'duration': 10, 'company': 'Haynes, Aguilar and Wilson'}, {'title': 'Data Analyst', 'duration': 5, 'company': 'Taylor Ltd'}]","Python, Java, JavaScript, C++, SQL, AWS, Azure, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, PyTorch, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,15,Frontend Developer,"Lyons, Hood and Russell","Pretty explain interview affect though mission toward before. Pass everything surface defense big street assume. Team process but where keep.
Window apply these control life nation less. Focus sing cover think. Pm race development.
Mr reason husband parent. Tonight image land who.",Thompsonview,"English, French",1
2a8c37bd-493d-4d0c-b961-078518674517,Joseph Johnson,kristopher90@example.org,+1-715-433-5902x890,34,Master's Degree,Oceanview University,1995,10,"[{'title': 'Project Manager', 'duration': 10, 'company': 'Calhoun, Jones and Levine'}]","Python, Java, JavaScript, SQL, Docker, Kubernetes, Angular, Data Analysis, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,12,Project Manager,"Calhoun, Jones and Levine","Couple serve sell system economic action everyone event.
Car well skill herself. Through such increase he rise such white find.
Deal hair view I available. Act good area usually happy daughter second their. Bring fight miss this. Appear subject form popular.",Port Jeffrey,"English, French",0
b9ee7efd-9937-4ffb-976a-15cedb8d5a95,Timothy Jackson,dbowen@example.com,+1-915-990-9915x611,23,Bachelor's Degree,State University,2017,0,[],"Python, JavaScript, C++, SQL, NoSQL, Docker, React, TensorFlow, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,6,N/A,N/A,"Though money despite television. Care walk car kind center whose find project.
Reduce forward national firm. Hair music trip thousand citizen five. Describe miss smile establish return.
Sure central decide its. Will scene shoulder degree. Rise born financial because pick.",North James,"English, Spanish",0
1b138d24-61f2-4fbe-a2a1-c99bbfb8b10f,Donald Cruz,rodriguezjohn@example.org,001-292-688-7918x4265,55,Master's Degree,Oceanview University,1999,31,"[{'title': 'Systems Administrator', 'duration': 22, 'company': 'Dodson-Leach'}, {'title': 'ML Engineer', 'duration': 2, 'company': 'Anthony Group'}, {'title': 'DevOps Engineer', 'duration': 4, 'company': 'Nielsen-Tucker'}, {'title': 'DevOps Engineer', 'duration': 3, 'company': 'Sanders Ltd'}]","Python, Java, JavaScript, SQL, Docker, React, Angular, Machine Learning, Data Analysis, PyTorch, Spark, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,13,Systems Administrator,Dodson-Leach,"Modern ask public but benefit mother happy agreement. Event seven administration record occur study during. Get describe push usually sign contain.
Range budget management every. There happy develop listen newspaper dream. Probably dark case ready water.",South Kennethstad,"English, Chinese",1
ac81f664-d243-4d22-b23b-4b07fcd502cc,Monica Collins,nancyeverett@example.org,+1-588-975-0554,30,Bachelor's Degree,City College,2017,7,"[{'title': 'Frontend Developer', 'duration': 7, 'company': 'James PLC'}]","Python, Java, JavaScript, SQL, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Communication, Teamwork, Problem Solving, Time Management",No,9,Frontend Developer,James PLC,"Concern ground institution. Official far place interest our own defense.
Myself sometimes actually try by. Science fine recognize stuff participant. Firm family education break in amount possible.
Sound send foreign hit such article bit. Brother especially matter say peace.",Lake Dawnchester,"English, Spanish",1
27b546d7-925c-4c9d-9d3d-56a8eb6aff68,Jennifer Alexander,jramirez@example.com,(608)678-7333,41,Bachelor's Degree,Liberty College,1999,17,"[{'title': 'ML Engineer', 'duration': 9, 'company': 'Cortez-Dickson'}, {'title': 'Backend Developer', 'duration': 8, 'company': 'Yu Ltd'}]","Python, Java, JavaScript, Azure, Docker, Kubernetes, React, Machine Learning, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Problem Solving, Creativity",Yes,6,ML Engineer,Cortez-Dickson,"Third candidate offer. Season now third certain agree red fact pull. Tough yourself behind series everything.
Until game debate operation month. Measure teacher recently ok song house. Cause woman serve truth without partner no.",West Whitney,"English, Chinese",0
2d8eb5a6-9d24-4fc6-9a54-230dcc3cbf5e,Carla Carter,joshua29@example.com,767-576-6520,46,Master's Degree,Global University,1995,19,"[{'title': 'CTO', 'duration': 19, 'company': 'Sparks, Sparks and Garza'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Docker, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Hadoop, Communication, Teamwork, Problem Solving, Time Management",Yes,0,CTO,"Sparks, Sparks and Garza","Outside star ago edge visit born fine. Response book notice the industry speak.
Cut maintain represent remain family go might. Move enough girl tonight.
North brother reason party what. Upon order score foot better.",Jamesshire,English,1
17e4a93f-bbea-4b6b-928f-dfae4a38485d,John Herrera,robertneal@example.net,981.845.1726,44,High School,N/A,1998,19,"[{'title': 'Systems Administrator', 'duration': 19, 'company': 'Mendoza-Campbell'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Azure, Docker, React, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Problem Solving, Creativity",Yes,11,Systems Administrator,Mendoza-Campbell,"Season support group argue whose. Need far lot sound task.
Bed life in from lay us serve. Yard themselves usually. Remember blue bar economic charge than.
Such whose amount you break. Car morning owner apply big rule.
Pm happy step skin. Capital most various leg history economy rock.",Hardinton,"English, Spanish",0
8e813015-de50-46ef-a2cc-bfbdd3150742,Jennifer Johnson,collinsjustin@example.com,897.412.1312,52,Associate Degree,Oceanview University,2014,0,[],"Python, Java, JavaScript, SQL, NoSQL, AWS, Docker, Kubernetes, React, Angular, Data Analysis, TensorFlow, PyTorch, Communication, Problem Solving, Time Management, Creativity",Yes,12,N/A,N/A,"Common citizen energy low figure state. Test institution eye commercial remember friend.
Outside country school teach spend. Nice something forget.
Go former threat kitchen everything. His lose hope art first candidate bring. Contain second about coach. Run area top night perform.",North Michele,"English, Spanish",0
bbd12cf0-cb6e-477b-81b7-7a9236dfea96,Casey Hernandez,katherinebuckley@example.com,001-786-680-1832x43209,58,Bachelor's Degree,City College,2003,34,"[{'title': 'Data Scientist', 'duration': 24, 'company': 'Adams, Morales and Lester'}, {'title': 'QA Engineer', 'duration': 9, 'company': 'Lopez-Yang'}, {'title': 'ML Engineer', 'duration': 1, 'company': 'Ochoa, Davis and May'}]","Python, JavaScript, C++, SQL, Azure, Kubernetes, React, Angular, Machine Learning, PyTorch, Spark, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,10,Data Scientist,"Adams, Morales and Lester","Finish sit sometimes control. Start contain bank focus base.
Budget building manage near page nothing why long. Across will court level. Identify year security source since arm.
Attorney support issue allow cost thousand. Article treatment reach thing attention environment miss.",Cynthiaview,"English, Chinese",1
4b6beb98-941f-4d81-947f-89f7de0805f5,Daniel West,victoriajones@example.com,+1-666-723-5670x9183,35,Bachelor's Degree,Mountain State College,1999,12,"[{'title': 'Systems Administrator', 'duration': 5, 'company': 'Harrison, Herman and Yu'}, {'title': 'Full Stack Developer', 'duration': 2, 'company': 'Robinson, Taylor and Stewart'}, {'title': 'Security Specialist', 'duration': 1, 'company': 'Glover PLC'}, {'title': 'Data Analyst', 'duration': 3, 'company': 'Perez, Ray and Clark'}, {'title': 'Product Manager', 'duration': 1, 'company': 'Evans, Miller and Cox'}]","Python, Java, JavaScript, SQL, NoSQL, AWS, Azure, Docker, Kubernetes, React, Angular, Machine Learning, Spark, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,8,Systems Administrator,"Harrison, Herman and Yu","Fire save recently. Page south man pick statement have development. Care west even over bring item.
Bar company down. Information ok let food.
Nice crime modern job. Three close sister choice rest. Last again success nothing they mention. Rate argue see outside success out.",South Jeffside,"English, Spanish",0
6a5d0b91-47dc-455d-8e69-649602dcb3dd,Rebecca Stewart,joanna03@example.net,730-636-2444x3117,44,Bachelor's Degree,State University,2024,17,"[{'title': 'ML Engineer', 'duration': 16, 'company': 'Smith-Johnston'}, {'title': 'Full Stack Developer', 'duration': 1, 'company': 'Campbell Group'}]","Python, JavaScript, C++, SQL, NoSQL, AWS, Docker, Angular, Machine Learning, Data Analysis, Communication, Teamwork, Leadership, Problem Solving, Creativity",No,0,ML Engineer,Smith-Johnston,"Available onto series number only wind along. From amount attention ability.
Career let admit can history. Foreign that official thus enter collection. Loss glass mind economy pass learn education.",Cherylmouth,"English, Spanish",0
ee541b85-dae9-4e10-88db-d80e81db0873,Desiree Jackson,jennifer06@example.com,+1-685-747-6980x914,59,Bachelor's Degree,Tech Institute,2022,35,"[{'title': 'DevOps Engineer', 'duration': 30, 'company': 'Jones Group'}, {'title': 'Full Stack Developer', 'duration': 5, 'company': 'Johnson-Hunt'}]","Python, Java, JavaScript, C++, SQL, AWS, Azure, Kubernetes, React, Data Analysis, Communication, Teamwork, Problem Solving, Creativity",No,4,DevOps Engineer,Jones Group,"Benefit assume place term. Including college his another agreement relate make son. Bit marriage interview society resource paper American.
Answer star may produce artist image. North consider type stage pull window. New position student.",Warrenview,"English, Chinese",0
